"AGREEMENT_RK","TARGET","CLIENT_ID","AGE","SOCSTATUS_WORK_FL","SOCSTATUS_PENS_FL","GENDER","CHILD_TOTAL","DEPENDANTS","PERSONAL_INCOME","LOAN_NUM_TOTAL","LOAN_NUM_CLOSED"
59923341,0,106804470,37,1,0,0,0,0,12000.0,1,1
61156702,0,106806452,47,1,0,0,1,1,12000.0,1,1
63625365,0,106811209,57,0,1,1,0,0,12000.0,1,1
62991009,0,106810618,48,1,0,0,3,0,12000.0,1,0
66927615,0,106815440,30,1,0,1,1,1,12000.0,1,1
66918060,0,106815364,29,1,0,0,0,0,12000.0,2,1
67082646,0,106815747,37,1,0,1,1,1,12000.0,3,3
64565389,0,106812486,28,1,0,1,2,2,12000.0,1,0
61250208,0,106806755,49,1,0,1,6,0,12000.0,1,1
63917807,1,106811505,27,1,0,0,0,0,12000.0,1,0
60447528,0,106805537,40,1,0,1,1,1,12000.0,1,0
74525262,0,106818318,33,1,0,1,2,2,12000.0,4,3
75278099,0,106819496,46,1,0,1,1,1,12000.0,2,2
74517732,0,106818289,23,1,0,1,1,1,12000.0,2,1
65415441,0,106813396,24,1,0,1,1,1,12000.0,2,2
63625257,0,106811208,54,0,1,1,0,0,12000.0,1,1
75212398,0,106819438,57,0,1,1,0,0,12000.0,1,0
61078929,0,106805989,30,1,0,0,0,0,12000.0,1,1
64374643,0,106812015,21,1,0,0,0,0,12000.0,1,1
74459786,0,106818064,37,1,0,1,2,2,12000.0,2,2
67026577,0,106815635,38,1,0,1,1,1,12000.0,4,4
75289804,0,106819577,25,1,0,1,0,0,12000.0,1,0
62029425,0,106808655,37,1,0,1,2,2,12000.0,1,0
74661496,0,106818693,32,1,0,1,0,0,12000.0,3,2
61916455,0,106808129,60,1,0,1,4,0,12000.0,1,1
63990800,0,106811626,26,1,0,1,1,1,12000.0,2,1
59928861,0,106804531,57,1,0,1,0,0,12000.0,1,1
66431028,1,106814130,41,1,0,1,1,1,12000.0,3,3
67321661,0,106816510,56,1,0,0,1,0,12000.0,1,0
67164125,0,106816033,32,1,0,1,1,1,12000.0,1,1
74546361,0,106818407,41,1,0,0,1,1,12000.0,1,1
66778697,0,106814905,27,1,0,1,0,0,12000.0,2,2
74959022,0,106819004,24,1,0,1,1,1,12000.0,2,1
63632742,0,106811247,38,1,0,1,1,1,12000.0,1,1
61412565,0,106807311,38,1,0,1,1,1,12000.0,1,1
74543700,0,106818394,23,1,0,1,1,0,12000.0,1,1
67221396,0,106816282,27,1,0,1,1,1,12000.0,2,2
63600403,0,106811160,42,1,0,1,1,1,12000.0,1,0
67143698,0,106815880,40,1,0,1,1,0,12000.0,1,1
62142182,0,106809019,26,1,0,0,1,1,12000.0,1,0
63603781,0,106811183,47,1,0,0,1,0,12000.0,1,0
60458579,0,106805640,52,1,0,0,1,0,12000.0,1,0
62263941,0,106809452,33,1,0,0,0,0,12000.0,2,1
62263941,0,106809452,33,1,0,0,0,0,12000.0,2,1
61226952,0,106806553,35,1,0,1,2,2,12000.0,1,0
66844992,0,106815037,28,1,0,1,0,0,12000.0,2,1
64898539,0,106812899,48,1,0,1,1,0,12000.0,1,0
60186826,0,106805271,30,1,0,1,1,1,12000.0,1,0
65503199,0,106813590,48,1,0,0,0,0,12000.0,3,3
60041801,0,106804801,38,1,0,1,3,3,12000.0,1,1
63921593,0,106811540,45,1,0,1,1,0,12000.0,1,0
60460765,0,106805662,33,1,0,0,2,2,12000.0,1,0
61054014,0,106805882,37,1,0,0,2,2,12000.0,1,1
67160026,0,106815999,29,1,0,1,1,1,12000.0,3,2
63911399,0,106811460,22,1,0,0,0,0,12000.0,1,0
60386314,0,106805390,50,1,0,0,2,1,12000.0,1,0
67545085,0,106817012,49,1,0,1,2,0,12000.0,1,0
60187252,0,106805273,42,1,0,0,1,0,12000.0,1,0
66972134,0,106815493,33,1,0,0,1,1,12000.0,1,0
67545961,0,106817022,59,1,0,0,3,0,12000.0,1,0
63893059,0,106811330,58,1,0,0,0,0,12000.0,1,0
67079736,0,106815730,22,1,0,1,0,0,12000.0,1,1
66419095,0,106814100,39,1,0,0,1,1,12000.0,2,2
64346621,1,106811846,49,1,0,1,0,0,12000.0,1,0
63987687,0,106811610,31,1,0,1,1,1,12000.0,3,2
59934296,0,106804587,27,1,0,0,1,1,12000.0,1,1
61300069,0,106806925,55,1,0,1,3,0,12000.0,1,0
67148430,0,106815914,42,1,0,1,2,1,12000.0,1,1
64837902,0,106812723,23,1,0,0,1,1,12000.0,1,0
66774126,1,106814866,54,1,1,1,2,0,12000.0,1,1
66592700,0,106814338,52,1,0,1,2,0,12000.0,2,2
62252914,0,106809373,54,1,0,1,2,0,12000.0,1,0
62252914,0,106809373,54,1,0,1,2,0,12000.0,1,0
62615588,0,106810258,45,1,0,1,0,0,12000.0,1,0
64828535,0,106812668,40,1,0,0,1,1,12000.0,1,0
66966282,0,106815465,26,1,0,1,0,0,12000.0,1,1
61917188,0,106808142,45,1,0,1,1,1,12000.0,1,1
64458935,1,106812265,46,1,0,0,0,0,12000.0,1,0
64902248,0,106812923,33,1,0,0,0,0,12000.0,1,0
62243011,0,106809293,43,1,0,1,0,0,12000.0,1,0
65249272,0,106813229,27,1,0,0,0,0,12000.0,1,1
61292314,0,106806874,34,1,0,0,2,2,12000.0,1,0
67090924,0,106815798,22,1,0,1,0,0,12000.0,2,2
75286717,1,106819549,22,1,0,1,1,1,12000.0,1,0
75286717,1,106819549,22,1,0,1,1,1,12000.0,1,0
67145100,0,106815894,42,1,0,1,0,0,12000.0,3,3
63589639,0,106811079,43,1,0,0,3,4,12000.0,1,1
64471503,0,106812354,25,1,0,1,0,0,12000.0,1,0
74645581,0,106818575,22,1,0,1,0,0,12000.0,1,1
65492338,0,106813529,23,1,0,1,0,0,12000.0,1,1
65492338,0,106813529,23,1,0,1,0,0,12000.0,1,1
66759571,0,106814756,41,1,0,1,1,1,12000.0,4,4
61106311,1,106806085,32,1,0,1,1,1,12000.0,1,1
63106328,1,106810888,52,1,0,1,0,0,12000.0,1,1
67206140,0,106816176,32,1,0,1,1,0,12000.0,3,2
61966485,0,106808468,30,1,0,1,1,1,12000.0,1,0
66766234,0,106814801,42,1,0,1,2,2,12000.0,2,2
61420004,0,106807368,43,1,0,1,2,2,12000.0,1,1
60380357,0,106805333,58,1,0,1,0,0,12000.0,1,0
64275542,0,106811725,40,1,0,0,0,0,12000.0,1,1
67165639,0,106816044,53,1,0,0,3,1,12000.0,1,1
72271295,0,106817113,45,1,0,1,2,0,12000.0,1,0
64373192,0,106812003,30,1,0,0,1,1,12000.0,1,1
64599015,0,106812603,46,1,0,1,0,0,12000.0,1,1
66766062,1,106814798,60,1,1,0,1,1,12000.0,3,3
66920034,0,106815384,24,1,0,0,0,0,12000.0,3,2
72264851,0,106817078,53,1,0,1,1,1,12000.0,1,0
72282871,0,106817184,30,1,0,1,0,0,12000.0,3,2
64906419,0,106812951,29,1,0,0,0,0,12000.0,1,0
61431194,0,106807443,45,1,0,0,2,2,12000.0,1,0
61364838,0,106807142,34,1,0,0,2,2,12000.0,1,1
66537513,0,106814270,35,1,0,0,1,1,12000.0,3,3
67166434,0,106816050,52,1,0,0,2,2,12000.0,2,2
64587822,0,106812544,35,1,0,1,1,1,12000.0,1,1
62612836,0,106810238,36,1,0,0,1,1,12000.0,1,0
66896846,0,106815198,51,1,0,0,2,0,12000.0,2,2
66596667,0,106814353,42,1,0,1,2,2,12000.0,2,2
65418249,0,106813425,23,1,0,1,0,0,12000.0,1,1
64904753,1,106812941,29,1,0,0,0,0,12000.0,1,0
73828582,0,106817439,40,1,0,1,1,1,12000.0,1,0
67092024,0,106815807,45,1,0,0,1,0,12000.0,3,2
60470372,0,106805746,33,1,0,1,2,2,12000.0,1,1
61936778,0,106808301,33,1,0,1,1,1,12000.0,1,1
60083478,0,106804976,50,1,0,1,1,0,12000.0,1,0
59936799,1,106804611,27,1,0,0,1,1,12000.0,1,1
67095410,0,106815823,33,1,0,1,2,2,12000.0,3,3
67336127,0,106816632,43,1,0,1,3,0,12000.0,1,0
66839351,0,106815013,26,1,0,1,0,0,12000.0,1,1
62135479,0,106808957,52,0,1,1,0,0,12000.0,1,0
61311595,0,106807001,58,1,1,1,3,0,12000.0,1,1
66090149,0,106813724,43,1,0,1,1,1,12000.0,2,2
63010736,1,106810764,56,1,1,1,0,0,12000.0,1,0
66715885,0,106814578,31,1,0,1,2,2,12000.0,1,1
62808525,0,106810457,29,1,0,1,1,1,12000.0,1,0
67068333,0,106815668,51,1,0,1,0,0,12000.0,2,2
63600347,0,106811159,36,1,0,0,1,1,12000.0,1,0
66700189,0,106814499,48,1,0,1,2,0,12000.0,1,1
63601326,0,106811167,45,1,0,1,0,0,12000.0,1,1
61527538,0,106807798,44,1,0,0,2,1,12000.0,1,1
62433308,1,106809694,52,1,0,0,0,0,12000.0,1,0
61378812,0,106807266,54,1,0,1,0,0,12000.0,1,0
65421840,0,106813464,26,1,0,1,0,0,12000.0,2,1
61235009,1,106806614,45,1,0,0,1,0,12000.0,1,0
66073378,0,106813609,25,1,0,1,1,1,12000.0,1,1
62258831,0,106809423,49,1,0,1,2,0,12000.0,1,0
62488319,0,106809867,30,1,0,1,2,2,12000.0,1,1
66710766,0,106814549,36,1,0,0,1,1,12000.0,2,2
62485921,0,106809836,47,1,0,0,1,0,12000.0,1,1
61467727,0,106807662,60,1,1,1,0,0,12000.0,1,0
66585650,0,106814301,28,1,0,1,0,0,12000.0,2,2
61050362,0,106805866,64,1,1,1,0,0,12000.0,1,1
61153093,0,106806432,27,1,0,1,0,0,12000.0,1,0
61164637,0,106806510,24,1,0,0,0,0,12000.0,1,0
66747098,0,106814655,39,1,0,1,0,0,12000.0,3,3
67542759,0,106816994,36,1,0,1,1,1,12000.0,1,0
73818492,0,106817372,26,1,0,1,1,1,12000.0,1,0
64889395,0,106812840,32,1,0,1,1,1,12000.0,1,0
61529377,1,106807816,25,1,0,1,1,1,12000.0,1,0
63317108,0,106810933,47,1,0,0,1,0,12000.0,1,0
67433415,0,106816815,45,1,0,1,2,1,12000.0,1,0
67173556,0,106816111,60,1,1,1,0,0,12000.0,4,4
62367170,0,106809478,37,1,0,0,1,1,12000.0,1,0
59926408,0,106804503,50,1,0,1,0,0,12000.0,1,1
62503310,0,106809974,43,1,0,1,1,1,12000.0,1,1
72281567,0,106817181,46,1,0,0,2,0,12000.0,1,1
66749490,0,106814669,40,1,0,1,2,2,12000.0,3,3
66752821,0,106814696,42,1,0,1,1,0,12000.0,2,2
75286850,0,106819550,26,1,0,1,1,1,12000.0,1,0
67546760,0,106817029,35,1,0,0,1,1,12000.0,1,0
62075282,0,106808743,39,1,0,1,2,2,12000.0,1,0
67079715,1,106815729,27,1,0,0,1,1,12000.0,1,1
64913653,0,106812993,58,1,1,1,2,0,12000.0,1,0
60388447,0,106805407,47,1,0,1,0,0,12000.0,1,0
62798010,0,106810405,59,1,0,0,0,0,12000.0,1,0
75291424,0,106819588,25,1,0,0,1,1,12000.0,3,2
67172748,0,106816107,56,1,1,1,2,0,12000.0,1,1
75201249,0,106819394,52,1,0,1,0,0,12000.0,1,0
62502559,0,106809963,39,1,0,1,1,1,12000.0,1,1
63807158,0,106811292,53,1,1,1,2,1,12000.0,5,4
62381334,0,106809580,32,1,0,0,1,1,12000.0,1,0
66327271,0,106813970,57,1,0,1,1,0,12000.0,3,3
66832257,0,106814974,31,1,0,1,1,1,12000.0,2,2
66909659,0,106815300,52,1,0,0,2,2,12000.0,1,0
72272139,0,106817119,22,1,0,0,1,1,12000.0,1,0
64913378,0,106812989,35,1,0,1,1,1,12000.0,1,0
64424781,1,106812065,33,1,0,1,2,2,12000.0,1,0
67028524,0,106815653,22,1,0,1,0,0,12000.0,2,1
61465479,0,106807646,59,1,1,1,3,0,12000.0,3,2
59934004,0,106804583,48,1,0,1,0,0,12000.0,1,1
61434636,0,106807460,51,1,0,1,3,0,12000.0,1,0
62617110,0,106810269,58,1,1,1,0,0,12000.0,1,0
62125761,0,106808900,50,1,0,0,2,0,12000.0,1,0
63596597,0,106811135,46,1,0,0,1,0,12000.0,1,0
64280515,0,106811758,43,1,0,0,2,2,12000.0,1,1
61138244,1,106806328,36,1,0,0,0,0,12000.0,1,1
62021562,0,106808593,22,1,0,1,0,0,12000.0,1,0
60037207,1,106804778,26,1,0,0,0,0,12000.0,1,0
62255879,0,106809395,61,0,1,1,0,0,12000.0,2,1
62936271,1,106810480,27,1,0,1,0,0,12000.0,1,1
66188954,0,106813768,54,0,1,1,1,1,12000.0,1,0
67167482,0,106816059,34,1,0,1,2,2,12000.0,8,8
63105980,0,106810885,22,1,0,1,0,0,12000.0,1,0
63004431,0,106810721,22,1,0,0,1,1,12000.0,1,0
66074096,0,106813614,26,1,0,1,0,0,12000.0,1,1
59968305,1,106804703,39,1,0,1,2,1,12000.0,1,0
59913205,0,106804383,45,1,0,1,3,1,12000.0,1,1
62797416,0,106810404,31,1,0,1,0,0,12000.0,1,0
61121168,0,106806235,46,1,0,1,2,0,12000.0,1,0
60112777,0,106805204,25,1,0,0,2,2,12000.0,1,0
65003447,0,106813022,46,1,0,0,2,0,12000.0,1,1
65003447,0,106813022,46,1,0,0,2,0,12000.0,1,1
67152859,0,106815954,24,1,0,1,1,1,12000.0,1,1
66520787,0,106814169,32,1,0,1,1,1,12000.0,3,3
60185756,0,106805262,40,1,0,1,1,1,12000.0,1,0
62428840,1,106809665,23,1,0,0,0,0,12000.0,1,0
74639433,0,106818534,48,1,0,1,3,0,12000.0,2,1
67202300,0,106816151,49,1,0,1,1,0,12000.0,1,0
64831685,0,106812691,29,1,0,0,2,3,12000.0,1,0
65481219,0,106813493,24,1,0,1,0,0,12000.0,1,1
64589331,0,106812550,43,1,0,1,2,0,12000.0,1,1
67541562,0,106816982,61,0,1,0,1,0,12000.0,1,0
74552606,0,106818452,45,1,0,1,2,0,12000.0,2,2
66410461,0,106814059,58,1,1,1,2,0,12000.0,2,2
61300092,0,106806926,44,0,1,1,0,0,12000.0,1,0
74472135,0,106818142,30,1,0,1,2,0,12000.0,1,1
62015966,0,106808547,34,1,0,1,1,1,12000.0,1,0
62036519,0,106808714,44,1,0,1,1,0,12000.0,1,0
62506631,0,106810003,57,1,1,1,2,0,12000.0,1,1
62435062,0,106809706,35,1,0,1,2,2,12000.0,1,1
63629583,0,106811231,31,1,0,1,1,1,12000.0,1,1
72263902,0,106817072,37,1,0,1,1,0,12000.0,1,0
62017514,0,106808564,28,1,0,1,2,2,12000.0,1,0
61256444,0,106806806,54,1,0,1,0,0,12000.0,1,0
62489943,0,106809879,28,1,0,1,0,0,12000.0,1,1
65484404,0,106813504,22,1,0,1,0,0,12000.0,1,1
74463870,1,106818092,36,1,0,1,3,3,12000.0,6,5
67231890,0,106816370,62,1,0,0,0,0,12000.0,2,2
65245205,0,106813215,61,1,0,1,0,0,12000.0,1,1
66433683,0,106814145,54,1,0,1,2,0,12000.0,3,3
74552326,0,106818447,52,1,0,1,0,0,12000.0,2,1
66750660,0,106814677,23,1,0,1,1,1,12000.0,1,1
62596882,0,106810105,42,1,0,1,2,2,12000.0,1,0
62165050,0,106809077,36,1,0,0,2,2,12000.0,1,0
61453733,0,106807569,28,1,0,1,1,1,12000.0,3,2
61315548,0,106807028,51,1,1,1,2,1,12000.0,1,0
73824049,0,106817398,53,1,0,1,2,0,12000.0,1,0
67316460,0,106816471,51,1,0,1,1,0,12000.0,2,1
72284954,0,106817204,25,1,0,0,0,0,12000.0,1,0
62445561,0,106809777,34,1,0,1,1,1,12000.0,1,0
61159472,1,106806471,22,1,0,0,0,0,12000.0,1,0
61159472,1,106806471,22,1,0,0,0,0,12000.0,1,0
61352398,0,106807055,34,1,0,1,1,1,12000.0,1,1
61076993,0,106805980,23,1,0,0,0,0,12000.0,1,1
74541670,0,106818388,58,1,0,1,0,0,12000.0,1,1
61249708,0,106806746,48,1,0,1,1,1,12000.0,1,1
72280278,1,106817171,30,1,0,0,0,0,12000.0,1,0
67310247,0,106816431,31,1,0,1,1,1,12000.0,1,0
60111716,0,106805195,46,1,0,1,1,0,12000.0,1,0
64362495,0,106811935,55,0,1,1,1,0,12000.0,1,0
66716701,1,106814585,36,1,0,1,1,1,12000.0,2,2
66154730,0,106813739,24,1,0,1,0,0,12000.0,1,0
60093932,0,106805055,26,1,0,0,0,0,12000.0,1,0
63910992,1,106811456,24,1,0,0,1,0,12000.0,1,0
63910992,1,106811456,24,1,0,0,1,0,12000.0,1,0
64468126,0,106812328,41,1,0,1,1,1,12000.0,1,0
74532977,0,106818354,24,1,0,0,0,0,12000.0,2,1
67151914,0,106815944,43,1,0,1,0,0,12000.0,5,5
67412135,0,106816655,47,1,0,1,0,0,12000.0,1,0
67318856,0,106816484,43,1,0,0,2,2,12000.0,1,0
66520027,0,106814166,42,1,0,1,1,0,12000.0,2,2
60039486,0,106804788,36,1,0,1,0,0,12000.0,1,0
63994375,1,106811647,38,1,0,1,1,1,12000.0,1,0
62936493,0,106810481,51,1,0,1,2,0,12000.0,1,0
67158957,0,106815993,36,1,0,1,2,2,12000.0,2,2
65227312,0,106813154,30,1,0,0,0,0,12000.0,1,0
66652565,0,106814370,35,1,0,1,2,2,12000.0,2,2
61137462,0,106806327,31,1,0,0,1,1,12000.0,1,0
62082801,0,106808808,40,1,0,0,2,2,12000.0,1,0
66196409,0,106813839,25,1,0,1,1,1,12000.0,1,0
66969003,1,106815474,32,1,0,0,3,3,12000.0,1,0
67330135,0,106816571,56,1,1,1,0,0,12000.0,2,1
66782036,0,106814929,56,0,1,1,2,0,12000.0,2,2
66782036,0,106814929,56,0,1,1,2,0,12000.0,2,2
66087683,0,106813710,23,1,0,1,0,0,12000.0,1,1
66974644,0,106815507,34,1,0,1,1,1,12000.0,1,0
59911781,0,106804374,30,1,0,0,0,0,12000.0,2,1
61039914,0,106805832,52,1,1,1,1,1,12000.0,1,1
61935190,0,106808288,56,1,1,1,2,0,12000.0,1,1
61113126,0,106806159,27,1,0,0,0,1,12000.0,1,1
59914760,1,106804397,31,1,0,1,1,1,12000.0,1,1
67089673,0,106815793,50,1,0,1,2,1,12000.0,1,1
60380627,0,106805336,54,1,0,1,0,0,12000.0,1,0
62436276,0,106809718,40,1,0,1,1,0,12000.0,1,1
64912860,0,106812982,49,1,0,0,0,0,12000.0,1,0
61290073,0,106806852,34,1,0,1,2,2,12000.0,1,0
66907368,0,106815277,33,1,0,1,2,1,12000.0,6,5
66668926,0,106814449,32,1,0,1,2,2,12000.0,4,4
59961222,0,106804661,38,1,0,0,3,3,12000.0,1,1
63634267,0,106811256,37,1,0,0,2,2,12000.0,2,1
63921064,1,106811533,52,1,0,1,2,0,12000.0,1,0
61101909,0,106806042,31,1,0,1,0,0,12000.0,1,1
66085221,0,106813692,57,1,1,1,3,0,12000.0,2,2
66753456,0,106814707,30,1,0,0,0,2,12000.0,2,2
61100945,0,106806031,34,1,0,1,2,2,12000.0,1,1
67416710,0,106816689,43,1,0,0,2,2,12000.0,2,1
66332620,0,106814005,40,1,0,0,1,1,12000.0,2,2
66746084,0,106814640,35,1,0,0,1,1,12000.0,2,2
62430708,0,106809675,33,1,0,1,2,2,12000.0,1,0
74653848,0,106818634,33,1,0,0,1,1,12000.0,1,1
64591418,0,106812560,40,1,0,1,1,0,12000.0,1,1
62996952,0,106810666,25,1,0,0,0,0,12000.0,1,0
64447213,0,106812224,52,1,0,0,0,0,12000.0,1,0
61079762,0,106805995,47,1,0,0,2,0,12000.0,1,1
60459437,0,106805646,55,1,0,1,3,0,12000.0,1,0
72283006,0,106817187,62,1,1,1,2,0,12000.0,1,0
66531159,0,106814231,30,1,0,1,1,1,12000.0,2,2
66585750,0,106814302,53,1,0,0,1,0,12000.0,2,2
74653543,0,106818628,34,1,0,0,0,0,12000.0,1,1
60061703,0,106804969,57,1,0,1,1,0,12000.0,1,1
63099685,0,106810857,27,1,0,1,2,2,12000.0,1,0
60110378,0,106805186,34,1,1,0,0,0,12000.0,1,0
64848489,0,106812793,34,1,0,1,1,1,12000.0,1,0
64894334,0,106812871,48,1,0,0,0,0,12000.0,1,0
67278752,1,106816417,47,1,0,1,0,0,12000.0,1,0
62777162,0,106810354,22,1,0,0,0,0,12000.0,1,0
66847765,0,106815054,23,1,0,1,1,1,12000.0,3,3
74534817,0,106818364,38,1,0,1,1,0,12000.0,3,3
75288570,0,106819563,36,1,0,1,1,1,12000.0,4,3
62599445,0,106810122,28,1,0,0,0,0,12000.0,1,1
60524531,1,106805779,27,1,0,0,0,0,12000.0,1,1
67145509,0,106815896,45,1,0,1,2,2,12000.0,1,1
66196821,0,106813843,49,1,0,1,2,0,12000.0,1,0
73831089,0,106817466,35,1,0,1,2,2,12000.0,2,1
73841490,1,106817541,36,1,0,1,2,2,12000.0,1,1
61532082,0,106807842,44,1,0,1,2,1,12000.0,1,0
67140608,0,106815858,31,1,0,1,1,1,12000.0,1,1
63318016,0,106810941,30,1,0,0,1,1,12000.0,1,1
63008942,0,106810750,38,1,0,1,1,1,12000.0,1,0
64472963,0,106812361,36,1,0,1,0,0,12000.0,1,0
63989045,1,106811617,27,1,0,0,1,1,12000.0,1,0
62609624,0,106810207,26,1,0,0,0,0,12000.0,1,0
62085687,0,106808827,42,1,0,0,2,2,12000.0,1,0
74550771,0,106818435,55,1,1,1,0,0,12000.0,2,1
61963209,0,106808435,36,1,0,0,2,2,12000.0,1,1
62094838,0,106808894,40,1,0,0,1,1,12000.0,1,0
62604909,0,106810169,27,1,0,1,1,1,12000.0,1,0
62028478,0,106808644,60,0,1,1,0,0,12000.0,1,0
60117048,0,106805241,49,1,1,0,2,0,12000.0,1,1
62588042,1,106810039,54,1,0,0,0,0,12000.0,1,0
62626172,1,106810299,28,1,0,0,0,0,12000.0,1,0
61521008,0,106807750,61,1,1,0,0,0,12000.0,1,0
62613489,0,106810245,37,1,0,1,2,2,12000.0,1,0
61374674,0,106807223,35,1,0,1,1,1,12000.0,2,0
62997739,0,106810673,53,1,0,0,3,0,12000.0,1,0
61051390,1,106805869,30,1,0,1,2,2,12000.0,1,1
74490294,0,106818275,25,1,0,1,1,1,12000.0,2,1
60045619,0,106804827,38,1,0,1,2,2,12000.0,1,1
62127465,1,106808906,39,1,0,1,0,0,12000.0,1,0
64357568,0,106811903,31,1,0,1,2,2,12000.0,1,0
74656034,0,106818654,28,1,0,0,0,0,12000.0,2,1
59932724,1,106804570,37,1,0,1,2,2,12000.0,2,2
66188754,0,106813765,22,1,0,1,0,0,12000.0,1,0
62245265,0,106809313,48,1,0,1,0,0,12000.0,1,0
63586936,1,106811058,26,1,0,1,2,2,12000.0,2,0
62609661,0,106810208,29,1,0,1,2,2,12000.0,1,1
63909306,1,106811442,46,1,0,1,0,0,12000.0,1,0
62810374,0,106810470,51,1,0,1,2,0,12000.0,1,0
67311567,0,106816438,39,1,0,0,1,1,12000.0,1,0
59930424,0,106804550,57,1,0,0,3,0,12000.0,1,1
74641280,0,106818540,25,1,0,1,1,1,12000.0,2,1
61142874,0,106806356,40,1,0,0,0,0,12000.0,1,0
67142077,0,106815865,29,1,0,1,0,0,12000.0,5,4
66075687,0,106813626,24,1,0,1,1,1,12000.0,5,5
66195594,0,106813829,40,1,0,1,1,1,12000.0,1,0
67025133,0,106815626,29,1,0,1,1,1,12000.0,1,1
63106024,0,106810886,44,1,0,1,3,1,12000.0,1,0
62136484,0,106808970,22,1,0,0,0,0,12000.0,1,0
61066011,0,106805932,44,1,0,1,2,2,12000.0,1,1
63007600,0,106810737,32,1,0,1,0,0,12000.0,1,0
67444393,1,106816895,35,1,0,0,1,1,12000.0,1,0
65477893,0,106813480,25,1,0,1,0,0,12000.0,1,1
60446542,0,106805528,38,1,0,1,1,1,12000.0,1,1
62388653,0,106809629,50,1,0,1,2,1,12000.0,1,0
61362143,0,106807124,40,1,0,1,0,0,12000.0,1,0
74525336,1,106818320,29,1,0,1,1,1,12000.0,1,1
67413098,0,106816660,56,1,1,1,2,0,12000.0,1,0
67413098,0,106816660,56,1,1,1,2,0,12000.0,1,0
66523591,0,106814185,50,1,0,0,1,0,12000.0,2,2
65211204,0,106813109,34,1,0,1,1,0,12000.0,1,0
62509055,0,106810024,22,1,0,0,0,0,12000.0,1,1
64275091,0,106811723,38,1,0,0,1,1,12000.0,1,1
67338599,0,106816642,46,1,0,1,0,0,12000.0,2,1
60469568,0,106805741,37,1,0,0,1,2,12000.0,1,1
63999638,0,106811683,35,1,0,1,1,1,12000.0,1,1
60392283,0,106805432,24,1,0,0,0,0,12000.0,1,0
62256461,0,106809401,52,0,1,1,1,0,12000.0,1,0
64553939,0,106812399,43,1,0,0,1,2,12000.0,2,0
61128305,1,106806292,41,1,0,0,2,2,12000.0,1,1
62076004,1,106808751,53,1,1,1,2,0,12000.0,1,0
67314509,0,106816456,53,0,1,1,2,0,12000.0,2,1
62610596,0,106810220,36,1,0,0,1,1,12000.0,1,1
73838132,0,106817512,24,1,0,1,1,1,12000.0,1,1
61441923,0,106807503,37,1,0,1,1,0,12000.0,1,0
66972797,0,106815500,29,1,0,0,1,0,12000.0,1,0
60382757,0,106805354,54,1,0,1,0,0,12000.0,1,0
60051250,0,106804868,50,1,0,1,0,0,12000.0,1,0
61974427,0,106808511,43,1,0,1,1,1,12000.0,1,0
65494486,0,106813540,51,1,0,1,2,0,12000.0,2,1
63902343,0,106811389,46,1,0,0,2,0,12000.0,1,0
66920672,0,106815391,33,1,0,1,1,1,12000.0,2,2
59935108,0,106804592,24,1,0,1,0,0,12000.0,2,1
66588117,0,106814315,41,1,0,1,0,0,12000.0,4,4
67163189,1,106816023,33,1,0,1,1,1,12000.0,1,1
67276039,1,106816406,35,1,0,1,2,2,12000.0,2,1
62232927,0,106809218,54,1,1,1,1,0,12000.0,1,0
60380524,0,106805335,56,1,0,1,5,0,12000.0,1,0
64345741,1,106811842,52,1,0,1,2,0,12000.0,1,0
67234440,0,106816396,36,1,0,0,1,1,12000.0,2,2
67322403,1,106816516,53,1,1,1,0,0,12000.0,2,1
67082873,0,106815750,24,1,0,1,0,0,12000.0,1,1
67017889,0,106815583,47,1,0,1,1,1,12000.0,2,2
66408771,0,106814048,41,1,0,1,1,0,12000.0,4,4
64341362,0,106811819,36,1,0,0,2,0,12000.0,1,0
64838117,0,106812725,49,1,0,0,0,1,12000.0,1,0
72280167,0,106817170,30,1,0,0,0,0,12000.0,1,0
73821964,0,106817390,51,1,1,1,0,0,12000.0,1,0
65475164,0,106813476,26,1,0,1,1,1,12000.0,1,1
60093838,0,106805054,53,1,0,0,0,0,12000.0,1,1
60093838,0,106805054,53,1,0,0,0,0,12000.0,1,1
64899829,0,106812909,48,1,0,1,0,0,12000.0,1,0
62089114,0,106808848,62,0,1,1,5,0,12000.0,1,0
61147984,0,106806392,28,1,0,0,1,1,12000.0,1,0
62144254,0,106809040,63,1,1,1,0,0,12000.0,1,0
66583689,0,106814291,44,1,0,1,0,0,12000.0,2,2
64553191,0,106812395,48,1,0,1,2,0,12000.0,1,0
75280756,0,106819512,33,1,0,1,0,0,12000.0,1,0
67317902,0,106816478,47,1,0,1,2,0,12000.0,3,2
74654701,0,106818639,37,1,0,1,2,2,12000.0,1,1
61139622,0,106806338,34,1,0,1,1,1,12000.0,1,1
62447373,0,106809797,32,1,0,0,0,0,12000.0,1,1
75274692,0,106819474,22,1,0,1,0,0,12000.0,1,0
60385729,0,106805384,28,1,0,0,0,0,12000.0,1,0
67232942,0,106816375,62,1,1,1,0,0,12000.0,2,1
66970086,0,106815480,30,1,0,1,2,2,12000.0,1,0
74944653,0,106818938,33,1,0,0,2,2,12000.0,1,1
65416870,0,106813410,23,1,0,1,0,0,12000.0,1,1
66767150,0,106814808,35,1,0,0,2,1,12000.0,2,2
